Gene,Xobs
YOL127W,12.904202
YOL131W,0.057757
YOL133W,0.365283
YOL135C,0.155271
YOL146W,0.239998
YOL147C,0.85316
YOL152W,0.014313
YOL159C,0.131973
YOL163W,0.051789
YOR002W,0.318285
YOR012W,0.090611
YOR021C,1.353129
YOR022C,0.037689
YOR032C,0.003477
YOR042W,0.409423
YOR052C,0.183349
YOR057W,0.107686
YOR059C,0.12737
YOR063W,22.862378
YOR064C,0.058595
YOR074C,0.093681
YOR076C,0.024187
YOR077W,0.092033
YOR079C,0.225404
YOR084W,0.110428
YOR098C,0.060738
YOR112W,0.058694
YOR115C,0.32744
YOR118W,0.07943
YOR120W,0.013045
YOR126C,0.174725
YOR128C,0.322558
YOR134W,0.032391
YOR136W,1.896319
YOR137C,0.005479
YOR144C,0.044211
YOR145C,0.766919
YOR156C,0.006981
YOR158W,0.109918
YOR168W,0.964295
YOR174W,0.179786
YOR178C,0.003553
YOR180C,0.019316
YOR193W,0.01509
YOR194C,0.492396
YOR195W,0.016613
YOR201C,0.07256
YOR202W,0.374688
YOR204W,0.861902
YOR205C,0.027801
YOR213C,0.07794
YOR219C,0.030461
YOR223W,0.076784
YOR224C,1.518293
YOR227W,0.030575
YOR228C,0.13001
YOR234C,6.312052
YOR236W,0.171852
YOR238W,0.135847
YOR247W,3.342282
YOR260W,1.044102
YOR267C,0.381783
YOR272W,0.582425
YOR273C,0.08507
YOR279C,0.063774
YOR283W,0.465568
YOR287C,0.045644
YOR289W,0.119993
YOR291W,0.155179
YOR294W,0.371291
YOR298W,0.00804
YOR305W,0.120576
YOR319W,0.082157
YOR323C,1.341095
YOR328W,0.022377
YOR330C,0.02102
YOR335C,1.88873
YOR347C,0.114426
YOR354C,0.079271
YOR359W,0.125985
YOR362C,1.781998
YOR363C,0.030884
YOR368W,0.01938
YOR373W,0.042515
YOR377W,0.057492
YOR382W,1.071756
YOR384W,0.001099
YOR391C,0.05022
YPL008W,0.030163
YPL014W,0.016708
YPL024W,0.138133
YPL026C,0.059137
YPL027W,0.041853
YPL041C,0.03198
YPL043W,0.603385
YPL049C,0.181813
YPL053C,0.912743
YPL058C,0.09986
YPL061W,4.434407
YPL066W,0.008179
YPL075W,0.016375
YPL082C,0.034529
YPL089C,0.108481
YPL099C,0.108205
YPL126W,0.175371
YPL127C,0.54005
YPL146C,0.229523
YPL155C,0.013421
YPL159C,0.09348
YPL163C,1.630174
YPL167C,0.032756
YPL168W,0.079448
YPL169C,0.55369
YPL171C,0.057097
YPL173W,0.333088
YPL177C,0.206959
YPL178W,0.614371
YPL186C,0.035149
YPL193W,0.042806
YPL195W,0.156421
YPL209C,0.021396
YPL210C,0.29014
YPL226W,0.711788
YPL228W,0.133902
YPL232W,0.443169
YPL239W,0.723257
YPL247C,0.060576
YPL250C,0.23167
YPL252C,0.961472
YPL258C,0.009971
YPL264C,0.048895
YPL269W,0.002463
YPL270W,0.062959
